municipio,ano,target,cdd_6,cdd_9,prcptot_2,prcptot_3,precomediocafe,tnn_5,tnn_6,tnn_7,tnn_8,txx_11,txx_12,wd30_12,wd30_3,wd30_9,tmin2_8,wd30_11,txx_10,txx_9,txx_3,cdd_7,frost_8,wd30_2,prcptot_10,cdd_5,wd30_10,tmin2_6,prcptot_12,cdd_8,tmin2_7
Monsenhor_Paulo,2018,1.8,10.0,28.0,158.56,102.12,139.60083333333333,5.57,5.84,6.89,7.05,31.19,32.54,15.0,12.0,15.0,0.0,4.0,34.29,32.98,32.06,31.0,0.0,6.0,125.62,12.0,16.0,0.0,122.88,13.0,0.0
Monsenhor_Paulo,2019,1.5,17.0,10.0,139.0,92.69,109.61,7.73,9.8,5.61,6.47,30.96,32.81,18.0,9.0,8.0,0.0,6.0,32.67,32.62,32.73,31.0,0.0,10.0,203.62,24.0,4.0,0.0,39.41,12.0,0.0
Monsenhor_Paulo,2020,2.1,23.0,14.0,147.94,45.88,110.44833333333334,5.32,6.66,3.83,7.21,34.49,31.86,8.0,4.0,18.0,0.0,9.0,33.59,35.13,30.54,15.0,0.0,5.0,15.94,11.0,22.0,0.0,208.75,30.0,0.0
Monsenhor_Paulo,2021,1.41,19.0,18.0,37.56,98.31,114.73333333333332,6.58,7.75,7.93,5.08,34.32,32.21,8.0,13.0,21.0,0.0,14.0,35.99,35.68,31.8,30.0,0.0,7.0,129.56,30.0,13.0,0.0,96.56,13.0,0.0
Monsenhor_Paulo,2022,1.23,20.0,8.0,91.0,209.81,218.93666666666664,2.95,6.23,2.09,6.68,32.97,31.11,4.0,14.0,22.0,0.0,11.0,32.18,35.89,32.12,16.0,0.0,9.0,243.0,16.0,7.0,0.0,49.44,26.0,0.0
Monte_Siao,2012,1.2,18.0,12.0,97.94,71.75,255.14083333333332,7.29,3.3,3.76,2.42,30.54,31.79,7.0,5.0,11.0,0.0,5.0,34.45,34.02,32.13,14.0,0.0,11.0,218.38,11.0,8.0,0.0,96.31,17.0,0.0
Monte_Siao,2013,0.9,11.0,19.0,152.88,189.31,172.1825,8.34,9.01,4.97,8.12,33.83,33.04,17.0,6.0,13.0,0.0,8.0,35.18,33.44,31.53,14.0,0.0,11.0,95.62,8.0,19.0,0.0,143.69,15.0,0.0
Monte_Siao,2014,0.660056657223796,12.0,7.0,170.0,131.44,137.595,10.26,10.03,5.4,4.47,32.52,32.47,7.0,10.0,4.0,0.0,8.0,31.87,32.24,32.25,18.0,0.0,24.0,163.88,16.0,7.0,0.0,97.12,31.0,0.0
Monte_Siao,2015,1.2,19.0,6.0,114.88,25.62,168.48333333333332,10.09,7.59,6.7,8.12,32.14,33.41,11.0,5.0,14.0,0.0,9.0,37.22,32.74,31.18,7.0,0.0,11.0,50.31,9.0,16.0,0.0,96.31,12.0,0.0
Monte_Siao,2016,1.620107238605898,15.0,14.0,294.38,65.81,129.3216666666667,6.11,7.78,9.13,9.92,33.87,31.79,13.0,9.0,14.0,0.0,8.0,35.98,34.51,30.79,10.0,0.0,17.0,88.38,6.0,16.0,0.0,144.88,26.0,0.0
Monte_Siao,2017,1.2,23.0,10.0,142.69,203.38,155.69750000000002,12.86,2.72,3.4,6.5,31.79,33.92,11.0,4.0,9.0,0.0,8.0,34.25,32.65,31.28,15.0,0.0,13.0,74.62,9.0,8.0,0.0,116.5,8.0,0.0
Monte_Siao,2018,1.8,10.0,28.0,160.56,144.69,139.60083333333333,5.54,7.12,7.41,10.26,30.42,31.56,12.0,10.0,13.0,0.0,4.0,34.02,32.39,32.04,31.0,0.0,3.0,163.19,12.0,12.0,0.0,212.12,13.0,0.0
Monte_Siao,2019,1.560162601626016,17.0,10.0,131.38,143.19,109.61,7.27,11.71,6.04,7.1,30.69,32.8,15.0,5.0,11.0,0.0,5.0,32.14,34.01,32.13,31.0,0.0,8.0,410.0,12.0,7.0,0.0,40.28,11.0,0.0
Monte_Siao,2020,1.8,22.0,17.0,195.62,48.56,110.44833333333334,3.53,6.87,3.68,7.9,34.5,32.86,13.0,10.0,14.0,0.0,16.0,35.09,35.32,32.7,15.0,0.0,8.0,22.81,11.0,23.0,0.0,240.25,23.0,0.0
Monte_Siao,2021,1.5,19.0,18.0,73.69,127.62,114.73333333333332,6.48,6.9,4.55,5.75,35.26,32.48,11.0,19.0,23.0,0.0,16.0,37.66,36.49,32.92,15.0,0.0,12.0,147.06,21.0,17.0,0.0,144.12,13.0,0.0
Monte_Siao,2022,1.2,20.0,13.0,125.94,74.56,218.93666666666664,2.82,2.63,0.33,6.68,33.04,31.34,7.0,17.0,22.0,0.0,13.0,33.09,36.72,32.59,15.0,0.0,12.0,239.62,14.0,5.0,0.0,27.38,26.0,3.0
Natercia,2012,1.38,18.0,12.0,110.31,80.69,255.14083333333332,5.77,0.26,3.21,1.93,28.85,30.05,1.0,6.0,7.0,1.0,0.0,32.46,31.37,31.36,16.0,0.0,8.0,220.25,9.0,4.0,1.0,109.62,15.0,0.0
Natercia,2013,1.38,11.0,19.0,162.88,201.44,172.1825,5.63,6.48,2.64,5.59,31.42,31.63,8.0,1.0,7.0,0.0,4.0,33.7,32.27,30.09,23.0,0.0,7.0,95.44,8.0,12.0,0.0,160.25,16.0,0.0
Natercia,2014,1.08,12.0,7.0,202.62,135.25,137.595,6.68,8.04,2.8,3.45,31.39,30.84,3.0,6.0,1.0,0.0,4.0,30.56,30.75,30.72,18.0,0.0,18.0,171.56,14.0,2.0,0.0,100.88,31.0,0.0
Natercia,2015,1.379828326180258,13.0,11.0,139.88,44.06,168.48333333333332,7.14,5.46,4.59,2.71,30.61,32.21,6.0,0.0,2.0,0.0,4.0,34.95,30.77,29.3,7.0,0.0,1.0,68.0,9.0,10.0,0.0,101.31,12.0,0.0
Natercia,2016,1.56008064516129,15.0,14.0,229.19,87.75,129.3216666666667,3.82,3.68,6.98,7.22,32.14,31.13,8.0,0.0,10.0,0.0,8.0,35.37,33.74,30.0,6.0,0.0,12.0,90.44,6.0,21.0,0.0,196.44,26.0,0.0
Natercia,2017,1.598425196850394,23.0,11.0,94.31,177.62,155.69750000000002,9.63,-0.13,0.27,3.6,29.91,31.72,9.0,1.0,3.0,0.0,0.0,33.16,31.74,30.37,15.0,0.0,5.0,60.19,9.0,6.0,3.0,169.56,8.0,2.0
Natercia,2018,1.8,10.0,16.0,172.56,139.94,139.60083333333333,2.72,4.09,5.03,5.23,30.31,31.08,7.0,2.0,4.0,0.0,1.0,33.03,31.85,30.32,31.0,0.0,3.0,146.62,12.0,8.0,0.0,189.38,13.0,0.0
Natercia,2019,1.43991935483871,17.0,10.0,129.06,112.75,109.61,5.85,8.02,2.89,4.18,29.6,31.78,12.0,2.0,2.0,0.0,0.0,30.82,30.77,31.31,31.0,0.0,7.0,351.5,8.0,3.0,0.0,44.38,12.0,0.0
Natercia,2020,1.43991935483871,22.0,17.0,194.94,46.44,110.44833333333334,2.55,4.94,1.85,5.43,33.53,30.78,4.0,0.0,11.0,0.0,3.0,32.08,32.8,29.43,15.0,0.0,1.0,30.19,11.0,12.0,0.0,223.81,23.0,1.0
Natercia,2021,1.43991935483871,19.0,18.0,51.81,118.31,114.73333333333332,3.93,5.06,4.61,1.76,31.8,30.51,2.0,1.0,16.0,1.0,5.0,34.0,34.09,30.3,30.0,0.0,0.0,146.25,21.0,10.0,0.0,99.44,12.0,0.0
Natercia,2022,1.43991935483871,20.0,9.0,110.5,141.62,218.93666666666664,1.43,4.64,-0.4,4.15,32.91,30.87,2.0,3.0,14.0,0.0,6.0,30.04,34.51,31.09,15.0,0.0,2.0,244.06,14.0,1.0,0.0,30.44,27.0,4.0
Olimpio_Noronha,2012,1.08,18.0,12.0,98.19,78.75,255.14083333333332,6.85,0.92,2.26,1.35,28.77,30.22,1.0,4.0,7.0,1.0,0.0,32.33,32.0,31.54,16.0,0.0,6.0,209.94,9.0,4.0,1.0,101.44,15.0,0.0
Olimpio_Noronha,2013,1.2,11.0,19.0,138.38,198.44,172.1825,6.14,6.72,3.13,5.9,31.15,31.31,7.0,0.0,6.0,0.0,2.0,33.74,32.15,29.9,23.0,0.0,4.0,82.88,8.0,11.0,0.0,123.25,16.0,0.0
Olimpio_Noronha,2014,0.72,12.0,7.0,129.5,113.88,137.595,5.92,8.23,2.29,3.84,31.31,30.82,4.0,5.0,1.0,0.0,3.0,30.31,30.89,30.73,18.0,0.0,19.0,148.56,14.0,1.0,0.0,97.12,16.0,0.0
Olimpio_Noronha,2015,1.2,18.0,11.0,142.75,48.81,168.48333333333332,7.29,4.96,4.49,1.54,30.83,32.12,6.0,0.0,2.0,1.0,5.0,34.52,30.62,29.1,7.0,0.0,3.0,58.56,8.0,10.0,0.0,102.31,12.0,0.0
Olimpio_Noronha,2016,1.5,15.0,14.0,232.31,123.69,129.3216666666667,4.54,3.51,7.58,7.4,31.78,31.12,5.0,0.0,11.0,0.0,5.0,34.6,33.73,29.55,6.0,0.0,8.0,92.38,6.0,18.0,0.0,177.0,26.0,0.0
Olimpio_Noronha,2017,1.233333333333333,23.0,11.0,86.81,162.62,155.69750000000002,9.58,0.13,0.71,4.34,30.57,32.1,12.0,4.0,4.0,0.0,3.0,33.56,31.88,30.74,15.0,0.0,11.0,78.25,9.0,6.0,3.0,184.06,8.0,1.0
Olimpio_Noronha,2018,1.5,10.0,28.0,178.25,123.38,139.60083333333333,2.58,4.14,4.81,4.9,30.41,31.07,8.0,4.0,7.0,0.0,1.0,32.88,31.93,30.8,31.0,0.0,4.0,139.0,12.0,9.0,0.0,171.88,13.0,0.0
Olimpio_Noronha,2019,1.5,17.0,10.0,132.0,115.25,109.61,5.92,7.4,2.75,4.47,29.97,32.12,15.0,3.0,3.0,0.0,0.0,31.2,31.32,31.5,31.0,0.0,7.0,323.69,13.0,3.0,0.0,42.19,12.0,0.0
Olimpio_Noronha,2020,1.559585492227979,22.0,17.0,176.44,48.12,110.44833333333334,2.67,5.2,1.65,5.0,33.39,30.97,4.0,0.0,11.0,0.0,3.0,32.17,33.39,29.94,15.0,0.0,3.0,29.19,11.0,13.0,0.0,221.56,22.0,1.0
Olimpio_Noronha,2021,1.20026525198939,19.0,18.0,42.06,111.5,114.73333333333332,4.23,4.72,5.31,1.71,31.55,30.55,4.0,2.0,18.0,1.0,5.0,34.05,34.26,30.55,30.0,0.0,2.0,138.56,21.0,10.0,0.0,103.38,12.0,0.0
Olimpio_Noronha,2022,1.2,14.0,9.0,108.12,174.5,218.93666666666664,1.61,5.14,-0.11,2.91,31.54,29.72,0.0,2.0,11.0,0.0,5.0,29.37,34.82,30.98,15.0,0.0,0.0,248.0,14.0,0.0,0.0,30.19,27.0,5.0
Ouro_Fino,2012,1.259923664122137,15.0,12.0,125.38,85.25,255.14083333333332,6.8,2.29,3.06,0.93,30.16,30.34,1.0,2.0,10.0,1.0,1.0,33.53,34.24,31.03,16.0,0.0,5.0,227.69,11.0,7.0,0.0,112.62,15.0,0.0
Ouro_Fino,2013,1.559925093632959,11.0,19.0,164.06,209.38,172.1825,7.65,8.5,4.21,6.91,32.67,31.88,11.0,3.0,9.0,0.0,6.0,34.36,32.33,30.22,14.0,0.0,4.0,104.5,8.0,13.0,0.0,161.75,16.0,0.0
Ouro_Fino,2014,1.080043383947939,12.0,7.0,207.56,138.81,137.595,9.74,9.55,4.34,4.4,31.86,32.4,4.0,4.0,4.0,0.0,4.0,31.79,31.44,30.69,18.0,0.0,16.0,178.88,14.0,3.0,0.0,103.88,31.0,0.0
Ouro_Fino,2015,1.29,13.0,6.0,143.31,27.75,168.48333333333332,9.99,7.73,5.81,8.98,31.63,32.59,7.0,0.0,11.0,0.0,6.0,36.18,31.94,29.76,7.0,0.0,6.0,70.12,9.0,15.0,0.0,117.81,12.0,0.0
Ouro_Fino,2016,1.439933444259567,15.0,14.0,229.0,64.5,129.3216666666667,6.18,7.73,10.02,9.74,33.42,30.5,5.0,0.0,13.0,0.0,4.0,35.03,34.05,29.69,6.0,0.0,10.0,85.81,6.0,15.0,0.0,173.94,31.0,0.0
Ouro_Fino,2017,1.415428033866416,23.0,10.0,108.69,193.19,155.69750000000002,11.9,3.12,2.9,5.49,30.41,33.6,9.0,4.0,7.0,0.0,3.0,32.75,32.38,31.57,15.0,0.0,13.0,51.69,9.0,6.0,0.0,159.0,8.0,0.0
Ouro_Fino,2018,1.692041522491349,10.0,16.0,177.44,148.0,139.60083333333333,4.74,6.26,6.42,8.57,30.31,31.42,11.0,13.0,14.0,0.0,2.0,34.12,32.59,32.76,31.0,0.0,4.0,153.0,12.0,12.0,0.0,188.69,13.0,0.0
Ouro_Fino,2019,1.439922480620155,17.0,10.0,132.44,107.0,109.61,7.96,10.63,5.11,5.71,30.76,33.04,15.0,2.0,9.0,0.0,6.0,32.19,33.38,31.14,31.0,0.0,7.0,384.38,8.0,7.0,0.0,44.12,11.0,0.0
Ouro_Fino,2020,2.099920063948841,22.0,17.0,204.94,43.19,110.44833333333334,3.45,7.16,3.35,7.77,32.87,32.2,12.0,7.0,13.0,0.0,10.0,34.53,34.16,32.02,15.0,0.0,4.0,26.5,11.0,18.0,0.0,229.19,23.0,0.0
Ouro_Fino,2021,1.2,19.0,18.0,67.75,118.38,114.73333333333332,6.74,6.93,4.48,5.19,34.49,31.75,7.0,16.0,21.0,0.0,14.0,36.82,36.15,32.18,28.0,0.0,9.0,155.06,21.0,15.0,0.0,99.69,12.0,0.0
Ouro_Fino,2022,1.2,20.0,9.0,108.75,119.0,218.93666666666664,2.59,2.32,0.59,5.85,32.72,31.28,7.0,16.0,19.0,0.0,13.0,32.89,36.32,31.94,15.0,0.0,12.0,242.0,14.0,5.0,0.0,31.25,27.0,2.0
Paraisopolis,2012,1.05945945945946,19.0,12.0,72.75,61.81,255.14083333333332,5.98,-0.71,3.96,0.91,28.45,29.61,0.0,8.0,2.0,1.0,0.0,31.27,30.54,32.08,14.0,0.0,5.0,194.81,11.0,3.0,1.0,61.12,18.0,0.0
Paraisopolis,2013,1.05945945945946,12.0,19.0,145.94,191.38,172.1825,5.13,6.98,3.32,5.07,31.49,32.13,10.0,7.0,5.0,0.0,3.0,33.39,32.24,30.83,18.0,0.0,12.0,78.25,8.0,11.0,0.0,115.38,15.0,0.0
Paraisopolis,2014,1.111111111111111,12.0,7.0,127.19,117.38,137.595,6.98,7.9,5.19,2.46,33.73,31.2,4.0,4.0,3.0,0.0,5.0,31.42,31.49,30.5,17.0,0.0,16.0,142.5,20.0,3.0,0.0,90.81,31.0,0.0
Paraisopolis,2015,1.2,19.0,6.0,133.94,27.0,168.48333333333332,6.53,6.85,6.48,4.03,31.05,31.81,5.0,0.0,1.0,0.0,1.0,34.33,30.46,28.78,7.0,0.0,1.0,44.62,7.0,11.0,0.0,74.94,12.0,0.0
Paraisopolis,2016,1.502439024390244,15.0,13.0,307.62,62.56,129.3216666666667,4.32,3.2,8.66,8.83,32.22,31.89,7.0,2.0,10.0,0.0,7.0,34.56,33.2,30.28,10.0,0.0,11.0,114.75,9.0,13.0,0.0,150.0,26.0,0.0
Paraisopolis,2017,2.1,23.0,10.0,129.69,190.5,155.69750000000002,9.88,0.23,1.34,4.06,29.81,32.16,9.0,2.0,1.0,0.0,0.0,32.18,31.31,30.24,15.0,0.0,4.0,93.38,8.0,4.0,3.0,113.12,8.0,1.0
Paraisopolis,2018,1.8,10.0,28.0,177.19,138.06,139.60083333333333,2.76,6.35,5.35,5.77,28.76,29.3,0.0,3.0,3.0,0.0,0.0,32.72,31.81,30.83,31.0,0.0,2.0,168.31,12.0,6.0,0.0,244.06,13.0,0.0
Paraisopolis,2019,1.2,17.0,10.0,114.56,136.38,109.61,8.11,8.39,2.59,5.07,29.88,31.16,9.0,1.0,1.0,0.0,0.0,30.03,30.48,30.49,31.0,0.0,4.0,388.31,10.0,1.0,0.0,42.38,11.0,0.0
Paraisopolis,2020,2.4,22.0,17.0,182.12,39.62,110.44833333333334,2.75,6.88,2.21,7.08,32.29,30.12,1.0,0.0,6.0,0.0,2.0,31.64,32.08,29.22,15.0,0.0,0.0,27.38,11.0,6.0,0.0,244.25,23.0,0.0
Paraisopolis,2021,1.2,19.0,18.0,68.62,147.88,114.73333333333332,4.91,5.78,4.44,3.68,31.33,30.45,3.0,1.0,10.0,0.0,5.0,34.97,34.07,30.18,15.0,0.0,1.0,134.19,21.0,9.0,0.0,167.06,13.0,0.0
Paraisopolis,2022,1.322222222222222,20.0,13.0,118.5,87.25,218.93666666666664,3.56,4.43,-0.4,3.93,31.53,29.79,0.0,10.0,10.0,0.0,3.0,29.74,33.27,31.01,15.0,0.0,4.0,240.06,14.0,0.0,0.0,22.81,25.0,4.0
Pedralva,2012,1.8,15.0,12.0,125.38,85.25,255.14083333333332,4.1,-1.01,2.04,0.92,28.47,29.26,0.0,5.0,3.0,1.0,0.0,32.14,31.24,31.51,16.0,0.0,3.0,227.69,11.0,4.0,3.0,112.62,15.0,0.0
Pedralva,2013,1.8,11.0,19.0,164.06,209.38,172.1825,4.42,5.78,1.68,4.64,30.33,31.79,5.0,1.0,3.0,0.0,2.0,32.88,31.52,31.31,14.0,0.0,1.0,104.5,8.0,9.0,0.0,161.75,16.0,1.0
Pedralva,2014,1.2,12.0,7.0,207.56,138.81,137.595,5.58,7.0,1.82,2.26,30.67,29.74,0.0,0.0,0.0,0.0,1.0,30.36,29.68,29.81,18.0,0.0,14.0,178.88,14.0,1.0,0.0,103.88,31.0,1.0
Pedralva,2015,0.96,13.0,6.0,143.31,27.75,168.48333333333332,5.4,5.09,3.76,1.08,30.31,32.14,6.0,0.0,1.0,1.0,1.0,34.69,30.68,29.07,7.0,0.0,1.0,70.12,9.0,10.0,0.0,117.81,12.0,0.0
Pedralva,2016,2.28,15.0,14.0,229.0,64.5,129.3216666666667,2.27,1.74,6.39,6.17,31.76,30.64,3.0,1.0,10.0,0.0,6.0,35.31,33.14,30.11,6.0,0.0,12.0,85.81,6.0,19.0,1.0,173.94,31.0,0.0
Pedralva,2017,1.426900584795322,23.0,10.0,108.69,193.19,155.69750000000002,8.3,-1.35,-0.78,3.52,30.03,30.57,7.0,0.0,1.0,0.0,1.0,33.47,31.11,29.7,15.0,0.0,4.0,51.69,9.0,5.0,4.0,159.0,8.0,3.0
Pedralva,2018,1.8,10.0,16.0,177.44,148.0,139.60083333333333,1.44,2.86,3.7,4.16,29.98,30.39,3.0,0.0,3.0,0.0,0.0,32.63,31.68,29.97,31.0,0.0,3.0,153.0,12.0,6.0,0.0,188.69,13.0,0.0
Pedralva,2019,1.5,17.0,10.0,132.44,107.0,109.61,4.39,7.34,1.47,2.36,28.78,31.56,7.0,1.0,0.0,0.0,0.0,29.71,29.85,30.33,31.0,0.0,6.0,384.38,8.0,0.0,0.0,44.12,11.0,1.0
Pedralva,2020,1.68,22.0,17.0,204.94,43.19,110.44833333333334,1.14,3.3,0.61,4.46,33.2,30.05,1.0,0.0,7.0,0.0,1.0,31.3,31.34,28.88,15.0,0.0,1.0,26.5,11.0,5.0,0.0,229.19,23.0,1.0
Pedralva,2021,1.5,19.0,18.0,67.75,118.38,114.73333333333332,2.09,3.88,3.12,0.0,31.09,29.96,0.0,0.0,12.0,1.0,3.0,33.01,33.27,29.49,28.0,1.0,0.0,155.06,21.0,8.0,0.0,99.69,12.0,0.0
Pedralva,2022,1.320091324200913,20.0,9.0,108.75,119.0,218.93666666666664,0.41,3.75,-2.36,3.87,32.07,30.02,1.0,3.0,12.0,0.0,5.0,29.55,34.18,30.98,15.0,0.0,1.0,242.0,14.0,0.0,0.0,31.25,27.0,7.0
Pirangucu,2012,1.1,19.0,12.0,72.75,61.81,255.14083333333332,5.92,0.29,2.85,1.23,29.77,31.18,5.0,13.0,8.0,1.0,0.0,33.16,32.48,32.54,14.0,0.0,14.0,194.81,11.0,8.0,1.0,61.12,18.0,0.0
Pirangucu,2013,1.1,12.0,19.0,145.94,191.38,172.1825,5.82,7.09,3.29,5.61,32.61,33.19,21.0,8.0,10.0,0.0,7.0,34.56,33.48,32.46,18.0,0.0,15.0,78.25,8.0,19.0,0.0,115.38,15.0,0.0
Pirangucu,2014,1.2,12.0,7.0,127.19,117.38,137.595,6.71,8.29,4.27,2.93,32.85,31.27,4.0,6.0,2.0,0.0,4.0,31.34,30.95,30.98,17.0,0.0,17.0,142.5,20.0,2.0,0.0,90.81,31.0,0.0
Pirangucu,2015,1.325,19.0,6.0,133.94,27.0,168.48333333333332,6.36,6.13,5.35,3.74,30.67,32.11,9.0,0.0,3.0,0.0,4.0,34.53,30.95,29.37,7.0,0.0,1.0,44.62,7.0,11.0,0.0,74.94,12.0,0.0
Pirangucu,2016,1.5,15.0,13.0,307.62,62.56,129.3216666666667,3.91,3.1,8.46,8.16,33.57,32.55,15.0,18.0,11.0,0.0,17.0,35.92,33.63,31.73,10.0,0.0,25.0,114.75,9.0,23.0,0.0,150.0,26.0,0.0
Pirangucu,2017,1.2,23.0,10.0,129.69,190.5,155.69750000000002,10.01,0.23,0.61,3.49,32.18,32.67,16.0,13.0,3.0,0.0,8.0,35.27,31.86,31.7,15.0,0.0,22.0,93.38,8.0,8.0,3.0,113.12,8.0,2.0
Pirangucu,2018,1.166666666666667,10.0,28.0,177.19,138.06,139.60083333333333,2.84,5.33,5.32,5.2,31.69,32.25,15.0,7.0,9.0,0.0,2.0,34.69,33.19,31.59,31.0,0.0,5.0,168.31,12.0,12.0,0.0,244.06,13.0,0.0
Pirangucu,2019,1.166666666666667,17.0,10.0,114.56,136.38,109.61,6.64,8.15,2.66,4.21,30.14,31.63,11.0,1.0,1.0,0.0,1.0,30.64,30.66,30.9,31.0,0.0,6.0,388.31,10.0,3.0,0.0,42.38,11.0,0.0
Pirangucu,2020,1.333333333333333,22.0,17.0,182.12,39.62,110.44833333333334,2.19,6.06,1.72,6.16,32.97,30.51,4.0,0.0,8.0,0.0,3.0,31.89,32.44,29.65,15.0,0.0,1.0,27.38,11.0,6.0,0.0,244.25,23.0,1.0
Pirangucu,2021,1.333333333333333,19.0,18.0,68.62,147.88,114.73333333333332,3.9,5.14,4.4,2.17,31.68,30.6,3.0,1.0,15.0,0.0,6.0,34.58,34.2,30.34,15.0,0.0,2.0,134.19,21.0,10.0,0.0,167.06,13.0,0.0
Pirangucu,2022,1.333333333333333,20.0,13.0,118.5,87.25,218.93666666666664,2.87,5.02,-0.12,4.23,31.87,29.88,0.0,6.0,12.0,0.0,2.0,29.67,33.5,31.41,15.0,0.0,1.0,240.06,14.0,0.0,0.0,22.81,25.0,3.0
Piranguinho,2012,1.08,18.0,12.0,97.94,71.75,255.14083333333332,6.37,1.09,3.77,2.25,30.6,31.73,9.0,21.0,11.0,0.0,4.0,33.35,32.99,33.03,14.0,0.0,18.0,218.38,11.0,9.0,1.0,96.31,17.0,0.0
Piranguinho,2013,1.08,11.0,19.0,152.88,189.31,172.1825,6.73,7.69,3.82,6.4,33.3,33.76,24.0,10.0,14.0,0.0,10.0,35.38,34.06,32.83,14.0,0.0,18.0,95.62,8.0,21.0,0.0,143.69,15.0,0.0
Piranguinho,2014,1.376329787234043,12.0,7.0,170.0,131.44,137.595,7.5,8.81,4.28,3.93,32.44,31.69,8.0,10.0,3.0,0.0,5.0,31.9,31.6,31.49,18.0,0.0,19.0,163.88,16.0,5.0,0.0,97.12,31.0,0.0
Piranguinho,2015,1.26056338028169,19.0,6.0,114.88,25.62,168.48333333333332,6.94,6.53,5.97,4.02,31.3,32.93,11.0,1.0,8.0,0.0,6.0,35.54,31.85,30.05,7.0,0.0,5.0,50.31,9.0,14.0,0.0,96.31,12.0,0.0
Piranguinho,2016,1.5,15.0,14.0,294.38,65.81,129.3216666666667,4.52,3.74,8.87,8.43,34.27,32.96,18.0,22.0,12.0,0.0,22.0,36.94,34.61,32.17,10.0,0.0,26.0,88.38,6.0,28.0,0.0,144.88,26.0,0.0
Piranguinho,2017,1.41025641025641,23.0,10.0,142.69,203.38,155.69750000000002,10.43,0.83,1.24,4.05,32.46,33.16,19.0,16.0,9.0,0.0,11.0,35.39,32.52,31.87,15.0,0.0,23.0,74.62,9.0,12.0,3.0,116.5,8.0,2.0
Piranguinho,2018,1.5,10.0,28.0,160.56,144.69,139.60083333333333,3.34,5.45,5.98,5.83,32.5,32.95,19.0,10.0,15.0,0.0,5.0,35.17,33.71,32.32,31.0,0.0,5.0,163.19,12.0,15.0,0.0,212.12,13.0,0.0
Piranguinho,2019,1.5,17.0,10.0,131.38,143.19,109.61,6.59,8.85,3.44,4.41,30.6,32.2,14.0,3.0,5.0,0.0,1.0,31.28,31.34,31.58,31.0,0.0,10.0,410.0,12.0,3.0,0.0,40.28,11.0,0.0
Piranguinho,2020,1.458181818181818,22.0,17.0,195.62,48.56,110.44833333333334,2.78,6.22,2.23,6.58,34.28,31.29,6.0,1.0,12.0,0.0,5.0,32.49,32.92,30.15,15.0,0.0,3.0,22.81,11.0,14.0,0.0,240.25,23.0,0.0
Piranguinho,2021,1.380549682875264,19.0,18.0,73.69,127.62,114.73333333333332,4.13,5.77,5.02,2.53,32.48,31.16,5.0,5.0,18.0,0.0,9.0,34.93,34.86,30.81,15.0,0.0,3.0,147.06,21.0,12.0,0.0,144.12,13.0,0.0
Piranguinho,2022,1.380549682875264,20.0,13.0,125.94,74.56,218.93666666666664,2.78,5.45,0.38,5.12,32.86,30.53,3.0,11.0,15.0,0.0,6.0,30.8,34.64,31.97,15.0,0.0,5.0,239.62,14.0,2.0,0.0,27.38,26.0,3.0
Poco_Fundo,2012,1.139981418395788,18.0,13.0,94.62,85.25,255.14083333333332,6.48,0.87,2.95,0.29,31.61,31.69,13.0,14.0,14.0,1.0,4.0,35.81,34.27,33.51,16.0,0.0,16.0,156.62,9.0,12.0,1.0,94.94,17.0,0.0
Poco_Fundo,2013,1.139981418395788,9.0,18.0,91.88,137.69,172.1825,6.6,7.7,3.29,5.97,33.73,33.37,23.0,11.0,17.0,0.0,11.0,35.37,34.48,32.21,23.0,0.0,18.0,57.94,16.0,23.0,0.0,106.88,16.0,0.0
Poco_Fundo,2014,0.8999697793895437,12.0,6.0,113.81,102.44,137.595,7.66,7.92,4.33,4.25,34.23,35.54,17.0,12.0,7.0,0.0,15.0,33.24,33.31,32.78,17.0,0.0,23.0,125.81,14.0,11.0,0.0,91.69,16.0,0.0
Poco_Fundo,2015,1.2,18.0,6.0,156.0,129.44,168.48333333333332,9.51,6.55,5.37,5.36,32.89,33.59,14.0,8.0,13.0,0.0,9.0,36.84,33.13,31.8,7.0,0.0,16.0,44.75,9.0,17.0,0.0,84.25,17.0,0.0
Poco_Fundo,2016,1.408010212222754,15.0,13.0,287.31,188.62,129.3216666666667,5.22,6.43,4.54,7.63,33.93,33.35,18.0,18.0,17.0,0.0,19.0,36.52,35.17,32.24,6.0,0.0,24.0,81.31,6.0,27.0,0.0,152.94,26.0,0.0
Poco_Fundo,2017,1.199577464788732,23.0,13.0,87.25,125.19,155.69750000000002,10.45,2.74,1.99,4.47,32.57,34.8,21.0,15.0,17.0,0.0,13.0,35.37,33.64,32.94,15.0,0.0,21.0,116.0,7.0,15.0,0.0,198.5,8.0,1.0
Poco_Fundo,2018,1.8,10.0,28.0,158.56,102.12,139.60083333333333,5.71,5.24,5.63,6.26,31.95,32.68,18.0,15.0,19.0,0.0,7.0,34.68,33.28,32.85,31.0,0.0,10.0,125.62,12.0,18.0,0.0,122.88,13.0,0.0
Poco_Fundo,2019,1.199923204914885,17.0,10.0,139.0,92.69,109.61,8.83,10.58,6.0,5.99,32.01,33.02,18.0,14.0,5.0,0.0,9.0,32.53,32.93,32.85,31.0,0.0,14.0,203.62,24.0,6.0,0.0,39.41,12.0,0.0
